title,video_id,views,likes,comment_count,published_at,data,hora
O que é engenharia social?,XMstMyC15gE,29663,923,64,2024-08-07 17:28:52+00:00,2024-08-07,17:28:52
POV: Seu celular quando você instala apps de fora da loja oficial.,uyayddI1D78,4635,441,21,2024-08-12 13:33:18+00:00,2024-08-12,13:33:18
Teleconferência de Resultados: 2º trimestre de 2024,SVDfVLXOL_0,6806,412,46,2024-08-14 21:28:21+00:00,2024-08-14,21:28:21
Faz pra ficar tranquilo,nFW6l24z3zw,5470,681,30,2024-08-20 17:11:26+00:00,2024-08-20,17:11:26
Piores Desculpas do Mundo,j--Gn4J9yOY,3639,456,24,2024-08-21 15:38:07+00:00,2024-08-21,15:38:07
Treine comigo,_FpwMkNurT0,2795,343,13,2024-08-26 14:24:06+00:00,2024-08-26,14:24:06
Reagindo às piores desculpas,mO5UyFIt1P8,3658,454,13,2024-08-28 15:31:03+00:00,2024-08-28,15:31:03
POV: Seu celular quando você usa senha repetida.,RBK4NOwnynw,6782,611,16,2024-09-02 13:42:37+00:00,2024-09-02,13:42:37
Quem é você em Festivais?,pxZYOxGBfGw,3683,361,14,2024-09-04 19:13:22+00:00,2024-09-04,19:13:22
Nubank apresenta The FRIENDS™ Experience,vqCxLRcUd40,10383,534,37,2024-09-20 14:56:24+00:00,2024-09-20,14:56:24
Conexões PJ Nubank EP#01 | Eu Pessoal & Eu Empresário,CyRrPEY-rKE,6638,316,55,2024-09-24 20:33:14+00:00,2024-09-24,20:33:14
Golpe do Pix | 3 regras de sobrevivência para não ser uma vítima,mghn7aP7VIo,12495,751,57,2024-10-02 14:28:52+00:00,2024-10-02,14:28:52
Conexões PJ Nubank EP#02 | Saúde & Sucesso,jf5aszCv34w,207633,1186,15,2024-10-16 15:15:49+00:00,2024-10-16,15:15:49
Golpe da Falsa Central | Como evitar essa Atividade Nada Normal,0tuKGKhsgkg,8544,547,33,2024-10-22 15:15:17+00:00,2024-10-22,15:15:17
A nova relação com o dinheiro | La nueva relación con el dinero | The new relationship with money,0_60gazK6DY,7381,505,56,2024-10-22 18:50:30+00:00,2024-10-22,18:50:30
Os filmes assustam mais com efeitos especiais ou visuais? | Halloween Nubank,ZREiIVBGtFU,2456,220,4,2024-10-29 14:47:45+00:00,2024-10-29,14:47:45
"Matt, o novo amigo do Nubank",Ga_OOpHD76s,13372,1437,73,2024-11-03 23:54:31+00:00,2024-11-03,23:54:31
Nubanc por Matt LeBlanc,XNxLevBsX5Q,45032443,36155,702,2024-11-04 12:06:54+00:00,2024-11-04,12:06:54
Matt LeBlanc responde isso ou aquilo?,DiLL60K95Ik,8360,639,22,2024-11-05 15:01:06+00:00,2024-11-05,15:01:06
Nubank. Sua escolha inteligente.,kTQr6xoAElk,755670,15316,22,2024-11-06 15:01:43+00:00,2024-11-06,15:01:43
Antecipe seu FGTS com o Nubank.,WjGX8JZUpjI,43253367,1001,37,2024-11-12 15:09:35+00:00,2024-11-12,15:09:35
Conexões PJ Nubank EP#03 | Empreendedoras & Equilíbrio,ow2yHa5-BRA,2274,170,10,2024-11-13 14:47:36+00:00,2024-11-13,14:47:36
Teleconferência de Resultados: 3º trimestre de 2024,cEFwpUx2X4k,3797,232,19,2024-11-14 14:44:59+00:00,2024-11-14,14:44:59
Conheça Nubank+. A evolução da experiência com o Nu,pRG_mHKLp0A,9201513,7111,60,2024-11-15 13:04:28+00:00,2024-11-15,13:04:28
Conheça Nubank+. A evolução da experiência com o Nu,8R3L1E0LqOg,103528853,8229,59,2024-11-18 15:00:14+00:00,2024-11-18,15:00:14
"Friends Game: Dani Calabresa e Nubank querem saber quem é o maior fã de Friends, Mari ou Gusta?",ayyu2BucKZg,10553625,8408,63,2024-11-26 17:26:17+00:00,2024-11-26,17:26:17
Friends Game,kIpHakoQoHw,1028534,32521,3,2024-11-26 21:30:41+00:00,2024-11-26,21:30:41
Friends Game,ZPwuETSXghY,628683,14334,5,2024-11-28 19:06:48+00:00,2024-11-28,19:06:48
Friends Game,jr-DI95JZf4,661436,35286,4,2024-12-03 13:23:09+00:00,2024-12-03,13:23:09
Expectativa x Realidade,Whq8X4zlS84,2497,207,4,2024-12-04 13:34:42+00:00,2024-12-04,13:34:42
Conexões PJ Nubank EP#04 | Tempo Livre & Férias,yNDP-deA_fc,16441,357,44,2024-12-06 13:32:56+00:00,2024-12-06,13:32:56
Resolvendo perrengues de final de ano como nos filmes | Nubank e Gusta,kzmYt5o5cis,1812,194,6,2024-12-12 20:21:23+00:00,2024-12-12,20:21:23
Nubank+ e Max | O fim de ano não precisa ser o fim do seu descanso,ZyCjqVRbWCQ,2980,219,13,2024-12-16 20:15:24+00:00,2024-12-16,20:15:24
Fim de ano: organizar ou relaxar?,itoZmgecmQ4,2913,252,20,2024-12-23 14:46:43+00:00,2024-12-23,14:46:43
Conheça Nubank PJ,imJ0wzASuGc,112571,3814,1,2024-12-26 17:48:51+00:00,2024-12-26,17:48:51
Capital de Giro Nubank PJ,Sg_v1Qceg7o,4308,357,14,2024-12-30 15:02:29+00:00,2024-12-30,15:02:29
Capital de Giro Nubank PJ,ND-37ck2XkE,5705,292,32,2024-12-30 17:06:26+00:00,2024-12-30,17:06:26
Saiba como estar sempre por dentro dos filmes e séries com Nubank+ e Max,AgKBUfYKZtQ,2512,207,10,2025-01-02 15:03:28+00:00,2025-01-02,15:03:28
Cartão PJ para empresas,Rw4hmG9PwQk,24486,251,20,2025-01-06 15:12:39+00:00,2025-01-06,15:12:39
Cartão PJ para empresas,Xo6iKMcH9Vo,3504,292,3,2025-01-06 17:15:29+00:00,2025-01-06,17:15:29
Conheça Nubank PJ,KbIqrMqqW1E,693375,233,11,2025-01-08 14:57:09+00:00,2025-01-08,14:57:09
Nubank PJ tem atendimento 24h,vl7gJyiF1U8,6923,295,25,2025-01-09 15:01:02+00:00,2025-01-09,15:01:02
Nubank PJ tem atendimento 24h,PXpmfIm_mWs,4879,449,18,2025-01-09 17:03:24+00:00,2025-01-09,17:03:24
Simplifique as cobranças,weB22mOJB6E,3770,196,34,2025-01-10 14:57:32+00:00,2025-01-10,14:57:32
Simplifique as cobranças,mpGgAwDTAL0,1284,145,2,2025-01-10 17:01:57+00:00,2025-01-10,17:01:57
Manu Guru do Futuro em: Empréstimo,jrDLnTgGoFw,1732,190,12,2025-01-14 15:27:42+00:00,2025-01-14,15:27:42
Manu Guru do Futuro em: Nubank+,y3HozAyHN5I,1694,201,5,2025-01-20 15:45:15+00:00,2025-01-20,15:45:15
Dia da Desistência (do que não te faz bem),CJnf9iUaofM,2988,300,22,2025-01-21 16:30:26+00:00,2025-01-21,16:30:26
E se o maior prêmio do cinema fosse brasileiro?,XQhQJ0_DM3s,3532,389,13,2025-01-23 13:57:44+00:00,2025-01-23,13:57:44
Manu Guru do Futuro em: Modo Rua,fPXYrHo_SyA,3429,563,17,2025-01-28 15:28:43+00:00,2025-01-28,15:28:43
